time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-25.77216144047448,10.638517334784353,17.47786902655744,0.08428554097199115,0.9547069855388344,0.0,-17.527505176140856,4.381445175434983,-4.8473833109541715,-0.1779252206807837,0.20583693977113954,0.0,457.2084299528636,456.8268733808557,455.9734070222903,455.7426171562284
4.499999999999992,-26.83417883897979,10.900300535147375,17.167196394233656,0.07375512851167798,0.969318056870839,0.0,-17.87422247859911,4.344519976041328,-5.512411388964669,-0.1834686618385071,0.22115051457319704,0.0,421.6250343356746,422.9931691377781,423.3353834453471,422.82479249219745
4.559999999999991,-27.92068491763575,11.16001368119262,16.818135044557074,0.06601173424727591,0.9835190258500468,0.0,-18.342647833468792,4.312287064767291,-6.128375367014446,-0.20449945268417435,0.20930593009455367,0.0,466.7301508202157,465.8485482614049,468.2753639087879,466.60216805999323
4.6199999999999894,-29.032991197565,11.417645578526711,16.429474822641602,0.05396266837277697,1.0014254818591564,0.0,-18.73434228205205,4.275444336086526,-6.8323696033084875,-0.20041391946935785,0.18274290877044205,0.0,439.61038921193756,437.4425368981427,438.23462250206694,438.5332076366514
4.679999999999988,-30.17018724500379,11.673121097525337,15.998312722685444,0.041937520312586685,1.0129089954347625,0.0,-19.173183298658568,4.240502544957655,-7.545302570565754,-0.20042964960166887,0.1735595058750486,0.0,455.1516902601318,454.44609330406377,454.68513086966595,454.64552081031763
4.739999999999987,-31.333412845445807,11.926517143747969,15.522892570871488,0.029922327362632117,1.0234272318866244,0.0,-19.60244586486358,4.206300360992226,-8.307854059246594,-0.1999837108974798,0.16861634103120482,0.0,449.97508277125183,449.6024915569308,447.0159325329814,447.01326544137686
4.799999999999986,-32.524432620831654,12.177935809685458,15.001576910568778,0.029664734996130093,1.033581363799419,0.0,-20.098823707045966,4.174134587583972,-9.075910805256125,-0.23874060361477867,0.16984438548349948,0.0,468.5505903854609,468.6718489556271,471.5568196346477,468.50932988246865
4.859999999999984,-33.74267612687122,12.427372888430353,14.431208777627262,0.016041294119589544,1.0496812504718491,0.0,-20.509913565165437,4.141070328037974,-9.943416915159318,-0.23069218221145743,0.19529930484396069,0.0,436.5097926100165,438.6614732596714,436.838591678086,437.45311432939394
4.919999999999983,-34.98757106435387,12.674982093884783,13.808378243504603,0.002839099119505306,1.0615785884689917,0.0,-20.987635297749513,4.113318403067598,-10.825421536811294,-0.22305270042353834,0.1893054411350491,0.0,460.6353754863145,460.1958719160293,458.32050678099625,458.8777394105195
4.979999999999982,-36.25853160691366,12.921092582678574,13.129452095000056,6.272629663285484,1.0786775362141734,0.0,-21.378125319961516,4.091454544819585,-11.813603150160663,-0.22448647880711073,0.16183035414730368,0.0,427.8635899364088,425.54934741890486,425.63083435042716,425.45603807685
5.0399999999999805,-37.55447028788299,13.166101343139372,12.390302982642337,6.265504783741269,1.092134140482524,0.0,-21.820853903894143,4.076278285534648,-12.83355693507414,-0.1980698522349875,0.1818673069067077,0.0,442.2455721583041,443.92129100751987,442.4757945637374,444.6007199152108
